source,missing_set,experiment_mode,experiment,model_type,metric,point_estimate,bootstrap_mean,ci95_low,ci95_high,n_bootstrap,n_runs,n_per_run
internal_test,complete,full_reference,full_reference,xgboost,mae,0.2730483159362792,0.2731859517484283,0.26692113565979,0.278745569342041,200,5,10000
internal_test,complete,full_reference,full_reference,xgboost,rmse,0.4306181661558069,0.4312594597353529,0.4130258689170383,0.4488790633551235,200,5,10000
internal_test,complete,full_reference,full_reference,xgboost,nmae,0.0031325471602637,0.0031335006497296,0.0030483566765417,0.0031953139049863,200,5,10000
internal_test,complete,full_reference,full_reference,xgboost,accuracy,0.9854,0.9854358,0.984579,0.98628,200,5,10000
internal_test,complete,full_reference,full_reference,xgboost,macro_f1,0.9780544922319614,0.978077407847228,0.9739582023283356,0.982146796711428,200,5,10000
internal_test,missing_bod,indicator_reconstruction,indicator_reconstruction_missing_bod,lightgbm,r2,0.883247685182911,0.88328930126189,0.882281113438188,0.8844012898572116,200,5,10000
internal_test,missing_bod,indicator_reconstruction,indicator_reconstruction_missing_bod,lightgbm,mae,4.86489207933227,4.8646156018832825,4.837293423006611,4.892009763967448,200,5,10000
internal_test,missing_bod,indicator_reconstruction,indicator_reconstruction_missing_bod,lightgbm,rmse,6.883274237763632,6.88271510980491,6.8478374851686175,6.928042046501224,200,5,10000
internal_test,missing_bod,indicator_reconstruction,indicator_reconstruction_missing_bod,lightgbm,nmae,0.0558114225181808,0.055793448466333,0.0551253658947556,0.0564790667963384,200,5,10000
internal_test,missing_bod,indicator_reconstruction,indicator_reconstruction_missing_bod,lightgbm,accuracy,0.76296,0.76296,0.7614,0.764602,200,5,10000
internal_test,missing_bod,indicator_reconstruction,indicator_reconstruction_missing_bod,lightgbm,macro_f1,0.7191376604171833,0.7198925437173007,0.7050253268240902,0.7321055923347711,200,5,10000
internal_test,missing_bod,indicator_reconstruction,indicator_reconstruction_missing_bod,lr,r2,0.6833710300636915,0.6834863845388236,0.6807588584018572,0.6863486913061386,200,5,10000
internal_test,missing_bod,indicator_reconstruction,indicator_reconstruction_missing_bod,lr,mae,9.162979610465014,9.160343109095844,9.122518083293716,9.200356512255988,200,5,10000
internal_test,missing_bod,indicator_reconstruction,indicator_reconstruction_missing_bod,lr,rmse,11.33540994121377,11.336877330788592,11.284049831380653,11.385827170586133,200,5,10000
internal_test,missing_bod,indicator_reconstruction,indicator_reconstruction_missing_bod,lr,nmae,0.1051234360217749,0.1050533537324429,0.1034603642053149,0.1063966989662129,200,5,10000
internal_test,missing_bod,indicator_reconstruction,indicator_reconstruction_missing_bod,lr,accuracy,0.47924,0.4792803,0.47846,0.4800799999999999,200,5,10000
internal_test,missing_bod,indicator_reconstruction,indicator_reconstruction_missing_bod,lr,macro_f1,0.4079538405014434,0.407712847755579,0.4034496965524985,0.4115955877194945,200,5,10000
internal_test,missing_bod,indicator_reconstruction,indicator_reconstruction_missing_bod,mpr,r2,0.7940258187714793,0.7940202485545664,0.7901246786130868,0.7971412645606517,200,5,10000
internal_test,missing_bod,indicator_reconstruction,indicator_reconstruction_missing_bod,mpr,mae,7.34113901589266,7.339585107996373,7.272230454288111,7.411724109815999,200,5,10000
internal_test,missing_bod,indicator_reconstruction,indicator_reconstruction_missing_bod,mpr,rmse,9.1423566562629,9.140757412496034,9.060262909578087,9.213710964465305,200,5,10000
internal_test,missing_bod,indicator_reconstruction,indicator_reconstruction_missing_bod,mpr,nmae,0.0842153558417864,0.0841890251662225,0.0831679543576272,0.0850112029023272,200,5,10000
internal_test,missing_bod,indicator_reconstruction,indicator_reconstruction_missing_bod,mpr,accuracy,0.6077600000000001,0.6074106,0.6009395000000001,0.6148005,200,5,10000
internal_test,missing_bod,indicator_reconstruction,indicator_reconstruction_missing_bod,mpr,macro_f1,0.5291796108338851,0.52958066447728,0.5226315598427932,0.5370678763040931,200,5,10000
internal_test,missing_bod,indicator_reconstruction,indicator_reconstruction_missing_bod,rf,r2,0.8436148150534148,0.8436290456556549,0.8420899552479317,0.8454447159490129,200,5,10000
internal_test,missing_bod,indicator_reconstruction,indicator_reconstruction_missing_bod,rf,mae,5.652406439371428,5.653053271880483,5.634345572588332,5.672595384345833,200,5,10000
internal_test,missing_bod,indicator_reconstruction,indicator_reconstruction_missing_bod,rf,rmse,7.966251836722451,7.965101505928191,7.934360450182356,7.997496544370633,200,5,10000
internal_test,missing_bod,indicator_reconstruction,indicator_reconstruction_missing_bod,rf,nmae,0.0648496320037422,0.0647667722720033,0.0639347275096897,0.0658088066341503,200,5,10000
internal_test,missing_bod,indicator_reconstruction,indicator_reconstruction_missing_bod,rf,accuracy,0.71962,0.7196454,0.71876,0.7207,200,5,10000
internal_test,missing_bod,indicator_reconstruction,indicator_reconstruction_missing_bod,rf,macro_f1,0.7143587092856305,0.7143333474440684,0.7015204689640322,0.7266575094932982,200,5,10000
internal_test,missing_bod,indicator_reconstruction,indicator_reconstruction_missing_bod,svm,r2,0.8736014895557771,0.8735796774438022,0.8724619699923037,0.8746799491073677,200,5,10000
