DO,BOD,NH3N,EC,SS,Score
99.2,2.9,0.11,450,8,85.5
93.4,3.5,0.16,1110,35.7,74.03
96.8,4.7,0.05,152,16.3,77.98
95.6,4.7,0.14,166,88,68.14
95.4,4.9,0.14,188,50.8,68.04
91.1,4.2,0.04,154,20.9,78.48
104.2,1.6,0.01,355,31.4,83.52
102.6,0.6,0.02,379,29.2,87.44
99.7,0.6,0.01,404,32.5,87.77
116.4,1.4,0.03,337,3.4,90.65
111.6,0.5,0.08,345,4,94.27
103.2,0.9,0.06,319,102,79.07
101,1.1,0.02,414,14.2,90.45
103,0.3,0.03,410,9.8,96.78
102.8,0.4,0.01,109,1,96.79
105.4,0.4,0.01,233,1,96.53
107.2,0.8,0.01,183,25.4,86.39
105.2,6.3,0.01,186,27.9,71.65
100.4,1.4,0.1,193,10.8,88.1
105,0.7,0.01,191,25,91.77
103.4,1.7,0.03,196,17.2,87.63
103.8,0.5,0.04,234,16,92.13
105.1,1.1,0.01,213,7.2,94.04
105.6,0.8,0.04,284,76.5,82.34
98,1.9,0.65,378,22.6,79.82
100.8,3.4,0.18,505,26,74.11
114.2,3.9,0.61,436,4.9,74.62
102,3.6,0.65,466,8.3,76.81
114.8,5.1,0.26,326,3.7,77.19
90.6,2.2,1.79,400,6.3,78.11
105.4,2.4,1.02,385,6.1,78.54
121.2,3.4,0.15,314,3.2,79.73
118,3.3,0.24,412,4.4,79.63
99.2,1.5,0.13,540,29.4,82.56
95.6,1.8,0.09,362,49.9,78.06
108,0.7,0.05,272,63.8,82.24
120,1.4,0.08,453,4.8,89.11
96.5,1.3,0.35,543,31.7,80.64
104.6,1.9,0.3,147,7,86.82
103.1,0.5,0.1,244,44.5,82.78
105.4,0.4,0.08,263,46.1,83.16
106.4,0.5,0.03,276,80.9,83.44
102.4,9.1,0.07,431,1290,59.87
107.2,4.9,0.09,425,321,65.17
102.3,8.5,0.08,431,767,60.16
101.5,0.2,0.09,313,518,79.22
104.6,2,0.11,340,430,71.76
102.6,14.7,0.09,332,371,59.2
100.5,0.1,0.13,408,369,80.9
78,6.9,2.3,201,184,48.41
78.7,5,1.82,171,149,51.87
84.9,14,0.92,138,283,49.82
86.5,15.5,0.94,133,252,49.73
65.7,15.1,0.79,128,328,39.87
39.2,15.5,1.31,210,696,24.37
93.4,4,0.29,807,101,64.33
86.8,5,0.83,401,116,57.12
81,7.8,1.51,300,216,50.2
74.9,9,0.86,195,151,48.02
63.8,12.4,0.63,228,425,39.08
99.8,3.9,0.15,394,46,69.3
88.1,12.8,0.84,238,683,49.51
100.9,0.2,0.01,300,20.2,93.73
88.8,0.8,0.56,377,195,73.1
85.3,1.1,0.64,328,388,70.48
71,0.3,0.49,252,518,65.65
58.1,0.5,0.29,494,420,60.11
101.7,0.8,0.01,285,21.8,91.7
103.6,0.5,0.02,286,47.6,83.9
64,0.1,0.58,2750,173,62.89
101.4,0.9,0.01,419,89.6,82.8
101.4,0.5,0.03,418,364,81.07
91.6,0.3,0.28,460,502,76.3
94.4,0.9,0.29,393,95.6,79.08
99.6,0.9,0.07,502,212,79.16
84.4,0.6,0.5,385,605,71.51
76.6,0,0.26,326,778,72.66
104.5,0.1,0.01,311,106,82.31
82.6,1.7,1.5,586,172,63.76
44.1,1.5,1.42,610,35.1,51.83
58.3,3.2,1.23,559,46.6,47.54
30.9,1.5,1.54,589,27.6,47.02
98.2,0.3,0.13,307,1750,78.51
97.6,0.8,0.04,480,63,82.87
102.4,1,0.05,545,64.2,81.74
101.9,1.4,0.08,694,21.9,88.28
102.2,0.9,0.23,3540,40.3,79.6
99.5,0.3,0.18,15600,33.5,85.98
78.5,0.2,0.14,757,37,83.37
98.8,0.1,0.05,443,109,82.1
106,0.6,0.03,531,23.5,91.69
119.9,0.6,0.11,27300,36.1,82.61
91.4,1,0.06,494,49.2,81.53
56.7,2.6,2.55,613,39.2,50.64
53,2.2,3.64,1550,24.9,53.79
28,2.4,3.37,17300,27.9,39.01
67.1,1.2,0.86,7410,31.8,64.98
99.7,1.3,1.01,33200,64.5,70.6
15.5,7.7,8.54,1070,19.8,28.68
47.2,3.6,5.74,6050,22.1,43.56
37.3,2,1.04,665,46.3,44.07
63.4,0.1,0.72,816,189,61.45
63.2,1.1,0.46,818,151,60.33
39.4,2,1.73,638,22.4,52.1
67.5,1.2,0.88,817,268,58.57
94.9,0.3,0.13,764,58.4,83.22
87.9,1.7,0.45,598,282,70.39
38.3,4.4,3.7,1800,81.1,32.06
55.3,4.3,4.73,1000,63.6,37.96
97.2,0.1,0.04,464,698,80.37
101.9,0.3,0.22,459,1750,77.14
94.8,0.3,0.33,542,1180,75.92
100.2,0.7,0.02,376,587,78.7
107.5,0.2,0.01,387,404,79.77
99.1,0.6,0.21,612,9.1,93.54
102.5,0.7,0.04,432,1750,78.25
99.4,0.9,0.04,435,2170,77.7
103,0.3,0.04,432,1380,79.53
101.8,0.1,0.01,399,466,80.64
108.4,0.3,0.08,460,23.3,91.62
96.9,0.1,0.13,438,1580,79.09
96,0.9,0.05,418,1890,77.59
60,1.6,2.07,750,14.2,61.98
79.3,2.7,2.44,639,55.1,59.47
97.4,0.2,0.18,200,9.5,95.24
110.5,0.6,0.14,320,35.2,84.73
95,1.5,0.98,484,32.2,74.48
75.1,1.3,1.3,492,21.7,73.71
84.5,1.3,1.2,6790,21.9,77.83
102.1,0.4,0.2,241,8.8,94.18
99.4,0.5,0.64,314,1030,72.12
97,0.7,0.06,438,1430,78.19
98.8,0.9,0.03,282,122,79.77
98.1,0.1,0.02,303,106,82.56
100.3,0.4,0.02,283,4.7,96.81
98.3,0.6,0.02,322,35.7,87.67
95.4,0.2,0.02,478,13.3,93.67
99.9,1,0.02,363,12.8,90.9
91.1,0.8,0.1,24100,33.4,84.93
104.6,0.3,0.02,378,4.5,96.78
96.1,0.2,0.02,462,4.8,97.48
99,0.7,0.02,197,8.4,95.85
102,0.3,0.01,249,21.6,93.36
102.8,0.1,0.09,209,377,81.3
101.8,0.4,0.01,117,246,81.67
98.3,0.7,0.06,106,218,80.09
102.9,0.6,0.02,147,17.6,92.17
100.6,0.8,0.04,150,155,79.93
107,0.6,0.01,152,16.4,91.88
54.5,1.7,0.38,189,5.6,69.82
53.8,3,0.61,221,30.5,53.2
67.3,3.6,0.96,776,23.6,59.83
71.7,0.5,0.19,155,4.3,86.17
102.8,0.5,0.03,360,2600,79.07
97.5,0.6,0.03,380,1820,78.98
99.9,0.7,0.13,364,2330,77.14
101.7,0.8,0.04,420,1470,77.95
90.5,1.5,0.54,139,18.2,82.15
52.9,2.4,0.53,498,32.2,55.96
100.9,0.3,0.01,104,17.7,93.44
49.3,1.8,0.89,7200,38.1,53.94
89,1.5,0.31,432,55.2,75.87
101.1,0,0.03,304,324,82.4
93.2,1.4,0.09,415,136,76.8
104.1,0.8,0.2,426,46.8,80.27
100.8,1,0.01,349,71.2,82.45
95,0.5,0.03,405,101,81.18
103.9,0.6,0.01,275,6.6,96.03
106,0.9,0.01,278,10.6,90.91
100.3,0.9,0.01,382,44.2,82.86
102.2,1.9,0.27,410,49.9,75.05
99,0.9,0.03,258,2.8,94.97
101.7,3.3,2,298,23.8,69.8
60.2,2.5,2.52,358,23,57.51
69.6,1.8,0.89,422,18.8,68.47
106.1,0.2,0.03,232,5.2,96.75
104.5,0.9,0.08,469,992,76.75
100,0.8,0.01,320,78.9,83.25
105.8,0.2,0.04,224,892,79.54
105.5,0.9,0.04,218,1340,77.23
103.7,1,0.04,389,748,77.03
102.2,0.7,0.3,393,1030,74.8
104.7,0.2,0.01,468,1.5,97.21
55.5,15.4,0.86,611,2230,32.51
103,0.1,0.03,322,888,80.25
101,2.2,0.27,270,4.8,86.2
123.5,5.4,3.17,326,7.2,64.47
95.3,3.9,1.33,440,8.4,73.12
102.3,0.5,0.07,1950,1,95.58
103.6,1.3,0.18,367,3.6,90.98
105.8,0.9,0.09,354,2.4,93.57
5.8,4,5.72,1390,26.8,27.42
31.6,1.2,2.27,24600,22.5,51.39
80.3,1.5,0.04,282,20.4,85.59
84.3,4.9,0.24,247,23.1,73.63
6.7,7.1,6.15,772,15.6,28.28
122.8,6.8,4.63,686,18.7,56.97
122.1,0.8,0.05,167,2.3,91.41
141.5,10.4,1.62,284,8.4,56.29
145.1,3.6,0.1,123,14.6,67.91
35,3.9,2.18,242,16.1,42.79
19.2,4.9,3.9,263,17.1,34.64
96,0.8,0.02,128,2,95.52
93.8,1.1,0.03,104,9.5,94.14
94.8,2.9,1.01,180,13,73.2
102.3,0.4,0.02,110,3,96.69
100.9,2.2,0.37,233,3.4,85.02
104.8,0.1,0.06,218,4.2,96.74
116.1,1.7,0.47,238,3.6,83.91
121.5,5,0.8,389,10.3,66.23
108.7,1.2,0.02,197,2.2,93.02
105.7,1.1,0.03,248,2.9,93.68
91.8,0.5,0.03,118,5.3,96.18
98.3,1.5,0.03,133,6.4,92.57
21,2.1,4.3,8360,22.1,42.35
112.2,2.7,1.18,276,8.3,75.98
121.8,4.3,0.8,265,16.4,66.76
22.3,1.6,2.45,421,12.2,47.54
18.9,2.5,1.02,404,12.1,45.51
15.1,2.6,1.76,601,9.5,46.87
11.6,4.1,2.92,363,9.3,39.57
18.6,4.8,2.8,355,10.2,36.09
34.4,2.7,1.68,377,9.7,51.32
96.8,0.6,0.04,252,36.6,87.39
85.4,0.9,0.02,217,9.2,93.79
81.2,9.5,15.3,3390,7.3,58.32
86.6,10.3,8.52,2320,16.9,55.73
51,13.8,10.5,1790,87,28.01
96.2,12.4,8.93,1110,10.5,55.93
87,8.9,6.68,1610,47.8,48.11
67.6,20.5,16.9,3800,7.1,46.87
104.2,7.7,5.27,1820,13.6,58.83
62.3,9.4,13.1,722,14.1,43.66
66.9,12.7,14.7,679,19,44.44
80.5,10.5,11.2,936,13.4,53.77
71.1,7.4,1.61,563,10.6,56.07
111.5,7.7,3.47,317,9.8,63.75
30.9,16.4,3.28,675,11,31.5
91.5,6,5.71,1640,12.9,60.5
141.3,4.5,0.72,1070,5.2,64.56
125.7,5.4,0.58,833,29.2,61.98
117.7,8.2,4.4,1820,31.5,52.33
90.8,5.2,1.55,2420,23.1,67.28
119,1.5,0.06,302,2.4,89.22
76.1,14.2,10.8,787,14.3,50.28
109.4,7.9,3.56,2340,27.4,55.19
117.4,3.5,0.16,639,22.1,76.34
54.2,12.6,2.47,2250,12.8,42.56
143.3,5.2,0.37,592,12.6,63.17
107.4,3.1,0.92,581,18.2,72.18
106.2,1.5,0.24,343,10,89.09
104.7,1.4,0.1,366,6.7,91.55
58.3,9.6,9.72,3760,20.4,41.54
95.2,5.8,9.05,2780,22,60.78
107.6,2.5,0.17,496,15.1,81.74
96.5,5.4,1.94,5210,17.9,66.51
34.1,6.2,4.36,604,14.9,36.52
6.7,15.7,0.24,540,21.4,37.67
93,4.7,0.8,557,7.4,73.51
69.8,10,7.76,6410,11.7,46.93
100.5,6.6,6.62,4850,9.8,63.36
90.8,4.8,1.98,11200,15.4,66.17
78.6,9.4,7.27,6700,9.8,57.19
72.1,1.6,0.14,391,4.6,82.87
124.1,2.4,0.07,406,9.9,83.96
105.1,2.2,0.19,572,5.4,86.86
82.6,20.2,3.38,11800,30.8,49.88
91.7,1.9,0.06,300,13.4,86.38
103.4,0.1,0.03,307,2.8,97.32
106.5,0.8,0.03,306,3.1,94.73
108.2,0.8,0.04,239,1,94.35
106.2,0,0.03,355,2.2,97.12
108,0.9,0.04,357,2.1,94
103,0.5,0.02,340,7.6,96.3
75.9,3.6,0.57,446,32,63.95
92.2,3.1,0.95,749,39.6,67.81
136,1.5,0.01,441,3.2,85.03
127.4,4.3,0.01,384,8.1,77.76
68.8,2.2,3.43,1080,19,61.67
107.2,1.4,0.05,284,1.7,91.97
59.8,4.1,1.62,32500,34.6,47.98
54.5,16.5,0.29,6090,40.2,41.74
122.4,0.5,0.02,395,2.8,92.82
124.9,1.3,0.02,430,3.8,89.16
119.8,1.3,0.12,439,7.8,89.01
114.9,9.9,0.38,5130,7.4,70.57
122.2,5.8,0.24,10900,10.7,70.47
102.2,4.4,0.01,195,1.8,82.5
108.8,3.2,0.01,224,1.9,84.91
105,3.3,0.01,255,7.1,85.05
79.6,0.7,0.01,214,4.5,92.69
101.9,0.6,0.01,428,2,96.2
104.4,1.5,0.01,447,14.6,88.67
103.4,2,0.02,469,75.2,77.93
102.8,1.8,0.04,300,4,90.9
103.6,1.7,0.16,309,4.2,89.57
104,1.3,0.05,367,6.3,92.76
107,1.9,0.03,517,13,86.36
110.6,6.5,0.02,575,40.8,66.67
107.7,7.4,0.01,122,1,78.63
106.2,1.7,0.01,256,3,91.42
107.6,0.8,0.01,180,2.8,94.88
111.2,0.1,0.01,187,2,96.57
99.6,1.7,0.03,203,3.6,91.68
101.5,0.7,0.01,203,4.6,95.88
102,1.5,0.04,237,2.8,92.25
113.9,2.1,0.06,257,3,87.73
105.8,0.7,0.01,211,1.2,95.47
105.8,0.6,0.06,316,26,86.53
94.5,1.9,0.68,375,21,79.52
111.4,2.7,0.06,497,18.2,81.86
104.9,2.7,0.72,498,9.3,79.21
103.2,2.9,0.55,483,18.2,76.27
117.3,3.1,0.25,342,3.5,80.38
85.7,2.5,2.53,399,5.6,74.71
103.6,1.5,0.93,385,2.8,83.02
117,2.5,0.12,328,5.6,84.54
119.8,1.8,0.15,394,3.6,86.48
94,2.8,0.26,482,75.2,71.52
94.6,1.2,0.16,422,34.4,83.38
105.8,0.7,0.06,306,24.1,90.93
122.4,0.5,0.06,537,7.9,92.23
86.4,2.6,0.39,564,70.3,69.75
100.6,3.1,0.39,183,4.1,81.16
104.4,0.2,0.08,262,8.9,96.22
105.8,1.3,0.08,295,9,92.13
104.1,1.1,0.06,301,24,89.61
100.8,2.2,0.14,473,120,72.7
103.6,1.5,0.18,489,54.2,77.8
102.4,1.3,0.11,474,98.8,79.69
111.6,2,0.07,370,75,76.09
106,2.3,0.1,399,28.5,79.01
107,0.1,0.07,394,21.6,92.53
101.8,1.5,0.06,430,49.2,79.61
87,2.6,0.47,482,52,69.02
81.6,3,0.66,647,50.6,64.09
88.8,2.4,1.17,574,25.2,69.57
67.5,3.4,2.3,772,43.2,49.47
70.2,2.3,2.1,678,44.6,55.96
42.4,5.5,3.37,2030,34.6,37.02
96.8,1.5,0.28,605,19,85.39
103.7,3.5,2.97,1080,46,58.86
75.2,2.2,1.4,663,108,58.35
65.2,1.6,1.17,601,108,54.73
48.6,1.3,1.06,7200,25.4,55
83.2,1.7,0.75,480,65.6,69.34
102.6,1,0.02,362,19.5,90.73
72.4,1.9,1.62,660,31.2,64.03
81.1,2.4,2.37,733,24.2,70.12
84.7,2,2.48,845,47.8,64.29
99.1,2.3,1.28,2910,49.8,66.54
109,0,0.01,355,11.7,93.23
98.5,0.7,0.05,358,126,80.22
94,2.2,1.06,15800,95,67.02
100.1,0.5,0.01,474,33,88.09
100,0.6,0.01,477,69.2,83.96
87.7,1.2,0.44,582,36.2,79.2
82.3,0.6,0.34,480,33.4,81.13
96.7,1,0.05,480,110,79.12
88.3,1.9,0.81,612,30.5,73.1
143.8,4.1,0.03,1540,53,59.62
91.5,0,0.05,504,34.8,88.6
96.9,1.7,1.6,639,233,65.77
61.2,2.8,1.9,2990,54.8,49.17
59.5,3.3,2.11,949,44.4,46.18
47.9,1.4,1.66,19800,70.8,49.09
105,1.3,0.02,616,31.3,84.54
101.8,0.6,0.08,671,97.5,82.82
115.4,1.4,0.03,710,23.4,87.05
124.1,1.6,0.08,3520,28.7,78.61
130.9,1.3,0.09,20300,50.4,73.57
100.2,1.9,0.41,777,16.6,82.08
94.4,0.5,0.05,600,56.5,83.71
105,1.3,0.11,666,24.4,87.99
100.1,0.5,0.04,539,14.4,92.39
89.7,3,0.07,540,21.6,81.42
51,3,2.87,810,34.1,45.99
82,4,4.53,4120,26.6,57.1
29.6,2.5,3.22,28000,30.8,39.01
50.9,1.2,1.7,8630,62.2,51.38
60.3,3.1,2.19,21100,39.7,50.47
8.9,14.7,9.97,954,29.2,19.76
134.8,19.2,16.8,864,17,46.95
28.1,13.3,7.88,3440,33.1,23.66
32.1,1.9,3.11,532,97.8,39.32
43.1,1.4,2.29,671,262,43.7
44,1.2,2.03,746,224,45.3
101.6,0.3,0.1,437,529,78.78
70,1.1,4.12,792,249,55.09
113.1,1,0.06,934,47.8,80.12
142.5,4.6,1.32,1460,16.2,57.71
114.5,5.9,8.77,13000,36,53.7
93.4,6.6,6.14,1230,16.3,59.63
75.7,1.4,1.93,1190,17.7,72.51
97.9,0.5,0.05,484,331,80.92
95.8,0.9,0.08,446,574,77.15
66.7,0.4,0.66,642,352,62.71
101.5,0.4,0.03,451,59,84.24
99.9,0.8,0.05,436,434,77.91
91,0.9,0.09,501,210,78.59
102.1,0.4,0.01,494,161,81.64
101.2,0.5,0.02,494,197,81.23
102.2,0.6,0.02,474,163,80.82
101.9,0.7,0.04,431,155,80.2
79.4,0.5,0.06,462,145,77.34
89.1,0.7,0.73,492,463,70.14
101.3,0.7,0.02,496,246,80.54
63.4,8.2,3.11,470,221,36.88
61,6.4,5.57,649,20.4,46.06
80.8,0.9,0.35,195,6.4,87.93
73,0.4,0.32,277,53.4,73.46
63,0.5,1.62,451,62.3,59.94
68.2,1.1,2.68,461,23.6,67.12
44.3,0.3,2.35,7420,15.3,59.35
83.4,0.9,1.48,212,7,82.54
94.7,0.3,0.12,360,200,80.51
92.3,0.8,0.08,348,200,79.24
97.1,0.5,0.02,298,98.8,84.22
95.1,0.2,0.01,335,26.5,89.06
97.7,1,0.01,298,4.6,94.91
96,0.4,0.04,354,38.4,88.04
103.8,0.4,0.02,321,10.1,92.75
101.5,0.9,0.03,322,16.3,91.04
75.7,0.6,0.11,12100,44.6,76.95
103.2,0,0.02,374,19.7,93.79
111.9,0.5,0.02,426,24.8,91.29
102.2,0.4,0.02,450,941,79.58
110.5,1,0.01,184,1.4,93.68
108.5,0.4,0.01,255,3.7,96.12
104.3,0.4,0.01,245,6.2,96.65
107.1,1.3,0.08,253,3.2,91.97
105.8,0.2,0.03,204,3,96.79
102.3,0.7,0.02,197,2.6,95.67
62.1,2,0.74,230,5.5,68.69
96.9,5.7,0.7,764,7.6,73.61
80.4,2.2,0.29,163,6.4,83.07
98.2,1.4,0.01,466,151,78.08
97.7,1.2,0.04,532,61.6,81.32
97.7,1.2,0.07,511,72.1,80.88
99.7,0.6,0.01,452,38.5,87.77
81.3,3.6,1.49,208,70,58.69
77.3,4.1,0.95,11900,29.9,60.31
105.1,0.3,0.01,145,1.5,96.88
65.7,2.2,0.65,19500,37.4,61.33
89.7,1.9,0.09,452,50.8,77.15
102.3,0.4,0.02,286,128,81.48
97,1.1,0.06,404,116,78.58
104.9,1,0.2,469,11,87.98
103.5,0.8,0.01,408,20.7,91.55
112.5,0,0.02,448,34,87.74
125.9,0.4,0.01,258,7,92.37
101.8,0.4,0.02,298,4.5,96.72
103.5,0,0.05,406,18,93.32
105.3,1.2,0.16,463,46.2,79.13
108.2,3,0.91,252,13.6,72.51
63.4,2.4,2.33,362,13.6,59.78
72.9,3.6,1.39,424,17.8,62.93
101.2,0.9,0.02,231,4.8,95.01
104.2,0.2,0.02,466,27.6,88.56
100.1,0.2,0.01,315,2.9,97.57
114.8,0.8,0.09,500,3.7,92.48
105.7,0.3,0.04,336,27.3,87.81
68,3.6,0.83,635,1150,47.68
101.2,0.3,0.16,651,2330,77.97
98.2,0.2,0.07,608,1240,79.64
104.8,1.5,0.15,109,12.8,86.64
99.2,0.8,0.28,116,21.8,88.15
96.5,1.7,0.23,121,21.6,85.18
101,0.5,0.07,1720,1.4,95.68
99.7,0,0.17,337,6,95.7
101.7,1.2,0.06,308,14.5,89.41
41.4,3.9,1.42,224,92,37.83
29.5,2.1,1.01,8870,20.4,49.57
46.4,2.3,0.79,31600,20.4,55.45
74.7,3.1,0.21,283,81.5,65.14
89.8,2.3,0.43,294,432,66.45
85.4,3,1,303,356,60.11
54.3,10.7,2.22,322,348,32.42
91,2.6,0.5,304,446,64.62
114.1,1.2,0.03,121,3.2,91.94
110.1,3.2,0.56,169,3.4,77.98
105.7,1.3,0.11,92,27.8,83.17
72.3,9.6,0.9,105,166,45.64
108.9,0.1,0.02,172,14.4,93
101.3,0.6,0.03,92,34.9,87.4
113.7,0,0.3,128,2.4,92.3
112.8,0.2,0.03,122,3,95.72
107.9,1.1,0.08,99,9,92.67
90.5,1.6,0.24,123,25.1,80.33
105.3,0.7,0.02,95,7.1,95.39
108,1.2,0.02,98,7.4,93.13
108.7,0.3,0.05,101,5.3,95.82
32.2,3.5,1.37,319,78.5,35.9
73.6,4.7,0.91,131,142,51.09
102.5,1.4,0.26,139,5.6,89.64
97.3,2,0.28,141,11.2,83.26
59.2,1.9,0.45,174,17.1,66.57
56.6,2.4,0.72,179,13.7,60.73
45.3,2.8,1.11,220,13.9,52.15
84.6,1.7,0.43,154,23.4,81.25
78.6,1.9,0.58,157,29.5,71.91
52.2,2.4,1.02,196,14.1,56.87
98.8,2,0.2,274,856,70.95
81.3,0.4,0.24,279,161,76.01
77.2,14.1,9.51,2650,7.6,54.66
75.3,4.7,6.37,1680,5.5,60.02
58.7,15,8.04,1420,80.5,31.2
78,6.3,3.67,792,40,53.76
74.3,5.1,3.77,898,59.2,49.69
79.4,17.5,8.26,2130,5.4,54.99
95.3,4.2,4.25,1390,5.7,67.99
67.6,7,5.22,524,248,37.54
61.8,7.2,6.54,516,87,36.61
66.7,5.4,5.73,559,65,41.71
84.7,5.5,1.82,414,6.6,68.92
91.8,7.7,0.73,474,35.7,62.16
94.3,4,0.97,540,13.7,69.84
91.6,6.3,3.29,685,40.6,54.31
90.9,2.2,1.99,908,11.2,73.99
80.2,10.9,1.17,810,6,63.73
90,7.2,1.6,955,11.7,64.3
67.7,6.4,3.54,1690,197,40.23
80.7,1.8,0.92,287,3.6,79.23
80.1,4.8,4.41,795,13,60.17
76.5,5.5,3.12,589,8.3,63.51
78.3,7.7,1.04,1480,9.4,65.16
78.5,6.9,1.73,503,300,49.62
105.1,0.7,0.08,255,6.2,94.53
100.4,1,0.08,265,4.3,93.8
78.7,4.3,1.4,408,33,59.86
65.5,9,8.66,2710,37.8,40.69
72.4,6.2,8.31,2350,34.6,47.99
72.2,2.3,0.22,587,7.2,78.87
70.1,3.1,1.83,2490,18.1,61.63
70.8,2.2,0.4,436,57,63.72
88.4,1.4,0.24,489,6.2,89.4
66.6,3.5,1.27,488,4.4,62.85
63,12.6,16.6,6340,23,42.39
96.6,6.1,12.9,4710,10.6,60.31
69.4,2.9,3.52,18200,35.2,53.81
69.7,11.9,15.6,6470,17,46.01
93.4,1.2,0.09,273,16.2,89.04
95.4,2.3,0.23,279,19,82.57
90,2.3,0.15,229,33.9,78.44
94.3,2.6,0.34,569,25.2,75.17
88.7,1.5,0.13,309,4.5,90.49
101.6,0.5,0.04,235,1.6,96.11
103.1,0.6,0.03,243,2.8,95.81
103.1,0.7,0.05,196,2.2,95.16
101.2,0.9,0.07,285,3,94.28
101.1,0.8,0.03,284,2.6,95.24
97.2,0.7,0.04,373,1,95.58
55.9,3.3,1.44,603,38.5,49.48
74.2,29.1,0.28,716,49,51.64
99.8,0,0.01,305,5.5,97.97
101.6,4.2,0.21,282,10.9,76.28
100.6,1.8,0.13,299,18.8,85.97
97.2,2.3,0.45,342,30.6,75.28
104.1,2.1,0.05,258,6.3,89.35
70.9,3.2,0.69,16300,25.6,60.42
77.6,5,1.02,806,25.7,59.43
99.2,1.4,0.04,397,39,84.26
97.4,1.8,0.04,410,42.7,78.8
96.2,1.2,0.1,403,42,80.45
96.6,4.4,0.17,461,135,65.23
93,3.1,0.15,616,162,68.88
94,3,0.04,286,3.4,86.08
93.8,2.8,0.05,320,1.8,86.7
72.8,2.3,0.02,242,2,82.09
101.2,0.5,0.01,413,20.7,92.78
104.4,0.2,0.02,427,12.8,93.29
99.6,1.3,0.02,440,91.2,81.16
134.8,4.9,0.07,354,2.5,73.96
102,3.4,0.12,345,2.2,83.4
102.2,0.6,0.07,399,47.7,82.94
99.6,0.4,0.04,590,44.2,84.19
101.7,0.6,0.1,509,73.1,82.55
108.8,1,0.03,125,1.4,93.66
123.6,1.4,0.03,289,1.4,88.94
107.4,0.8,0.03,178,10.6,90.81
108.4,1.2,0.1,193,9.2,91.91
106.4,1.9,0.04,212,3.2,90.1
104.9,0.3,0.03,215,11.6,92.8
107.9,0.1,0.09,228,5.4,95.92
99.2,3.1,0.09,266,4.4,85.03
106.2,1.4,0.03,237,1.5,92.4
107.1,2.6,0.06,361,158,71.53
93.4,3.4,0.63,386,136,62.5
104.6,1.8,0.12,533,3.7,89.58
95.8,2.4,1.79,588,14.7,73.82
81.8,2,1.17,532,34.5,69.46
112.9,4.7,1.16,528,4,70.47
82.8,3.4,3.36,400,3,69.21
98,1.7,1.38,392,2.8,81.37
134.4,2.4,0.39,406,3.2,76.76
103.6,1.9,0.22,411,2,87.91
94,4.4,0.22,425,108,64.49
90.4,3.1,0.15,361,174,68.62
106.2,2.3,0.1,344,107,72.33
103,2.2,0.07,559,9.7,88.72
93.5,4.3,0.3,474,94,66.47
96.8,2.5,0.33,163,7,84.33
101.4,2.4,0.14,323,32,78.47
104.6,2.4,0.12,340,28.8,78.46
104.8,2.9,0.09,340,198,70.18
100.4,2.3,0.23,544,198,71.1
103,2.3,0.21,547,110,71.18
101.4,2.3,0.1,545,175,72.79
100.6,1.4,0.65,430,37,77.11
102,0.2,0.08,466,64.7,84.08
105.2,1.2,0.07,462,36,84.19
94.4,3.1,0.1,549,76,72.51
56,15.2,1.66,377,136,32.65
58.8,5.4,1.07,564,188,41.44
70.4,4.9,0.87,400,210,48.85
60.4,5.6,1.99,402,246,40.2
58.4,16,2.19,429,359,32.67
20.4,8.4,4.68,2430,366,18.8
91.6,5.5,0.37,339,713,59.79
80.7,8.9,0.66,395,775,50.6
71.8,8.6,1.25,320,981,42.97
43.6,8.2,1.45,289,458,28.88
16.6,4.6,3.43,7670,37.2,30.03
60.4,4.8,0.1,417,32.2,57.84
63.4,8.8,1.35,260,465,37.44
100.4,0.3,0.05,479,3.6,96.67
52.2,2.5,4.13,718,23.2,51.56
72.5,0.9,3,751,61.6,62.17
28.2,0.4,1.55,533,44.4,46.59
46.7,0.7,1.03,7890,30.4,56.57
89.8,0.9,0.12,468,52.1,80.86
47.1,0.7,1.79,22500,55.6,51.21
102.1,0.8,0.03,553,32.3,86.62
102.6,1,0.06,633,66.2,81.58
63.5,1.9,3.1,714,85.5,52.23
57.8,1.4,3.75,721,60,50.72
78.8,1.2,0.4,585,172,70.12
51.3,1.6,3.02,645,76.4,47.95
45.7,0.5,1.95,11600,49.1,51.29
27.7,1.5,2.06,514,340,38.55
40.6,1.9,3.58,504,397,38.7
26.4,1.2,2.33,3390,247,38.92
86.4,1.6,0.29,372,2330,70.43
88,1.4,1.18,916,311,67.02
43.9,1.1,1.52,13900,24,57.63
85.1,0.8,1.26,25800,5.5,83.2
86.7,1.2,0.47,528,1280,70.13
69.4,0.6,0.37,446,1600,64.4
87.5,1.1,0.34,380,204,74.03
77.5,1.4,0.87,445,103,64.57
33.9,3.4,4.66,502,126,29.07
3.8,3.5,3.94,787,90.9,26.83
4.7,2.3,3.17,22900,49.7,31.97
67.5,3.9,6.61,7790,37.5,47.14
68.4,4.2,5.22,30200,39,47.11
46.2,12.9,8.62,679,727,21.55
76.7,7.1,2.14,127,124,47.79
60.5,14.3,10.6,1060,500,27.5
22.7,4.3,6.51,478,591,20.49
60.4,3.9,5.84,552,1390,35.4
30.2,3.1,6.2,695,236,27.72
55.5,2.8,6.17,579,157,38.54
32,2,10.8,1030,135,32.75
60,1.8,1.09,400,996,49.59
86.3,0.8,0.19,605,144,76.78
