DO,BOD,NH3N,EC,SS,Score
97.1,1,0.03,472,36.8,86.06
97.1,1,0.06,467,261,78.97
98.8,1,0.03,516,346,79.38
95.9,1.1,0.2,186,18.6,88.04
84.4,2,0.65,207,20.8,77.78
85.4,1,0.42,241,20.4,84.45
99.4,1,0.01,278,23.2,91.07
99,1.2,0.01,254,20.1,90.29
99.4,1,0.01,232,21,91.07
62.3,3.1,3.27,376,26.5,50.27
55.3,1.2,2.12,6780,22.6,61.21
77.7,1,1.52,26400,52.9,66.8
94.4,1.4,0.01,222,15.5,89.44
102.2,2.9,0.05,263,16.1,82.4
29.7,3.5,3.34,523,17.4,40.51
26.5,7.1,6.67,528,13.5,31.6
115.9,5,0.3,490,9.2,76.09
125.5,1,0.01,151,6.6,90.35
131.6,4,0.53,252,6,70.66
97.4,1,0.01,130,24.3,91.12
79.8,1.3,0.59,224,17.1,79.65
81.6,2.6,1.7,238,56.6,62.08
93.9,1,0.01,126,28.1,86.28
99.4,1,0.01,108,27.5,86.32
95.5,1,0.2,113,11.2,88.43
101.4,1,0.01,88,18.6,90.97
96.6,1,0.16,142,3,92.78
101.1,1,0.04,132,3,94.34
103.3,1.2,0.12,158,3.4,92.24
84.8,1.3,0.28,205,11.5,84.72
98.4,1.1,0.01,140,5.8,94.51
103.9,1,0.01,153,4.1,94.56
101.1,1,0.01,84,3.8,94.79
97.9,1,0.01,110,12,91.11
60.7,2.3,3.5,552,27,52.39
78.2,3,1.41,234,37,63.36
86.7,1.4,0.3,175,2.8,88.33
80.5,1.4,0.39,192,3.6,85.36
62.1,5.5,0.78,210,10,59.56
63.1,1.4,0.93,212,7.1,70.47
38.5,3.1,1.73,232,8.2,51.08
72.6,1,1.24,223,14.9,73.37
67.5,1.8,0.74,211,10.2,68.44
48.8,2.3,1.56,222,8.1,58.62
100,1,0.01,206,13.7,91.05
102.3,1,0.01,189,15.1,90.9
86,8.7,7.74,2540,10.8,56.55
89,10.5,2.53,1480,10.4,60.23
70.2,17.6,6.62,1270,18.8,45.42
69.5,9.6,7.27,951,22.2,47.14
63.8,14.3,5.23,1100,22.2,43.08
83.2,10.7,8.87,2500,16.7,54.61
70.6,7.9,8.82,589,13.2,49.55
73.6,8.5,6.77,500,13.1,51.3
76.6,7.9,4.68,514,12.3,54.85
65.6,3.3,2.68,250,6.2,60.61
113.6,3.3,1.01,492,6,73.77
82.4,7.3,2.19,964,13.1,61.39
160.7,3.4,0.99,1130,5.4,54.25
71,2.6,0.69,795,4.4,71.75
75.8,8.7,1.87,1750,23.7,57.71
82.4,4.2,1.51,1860,10.2,66.06
107.5,1.4,0.09,227,1.4,91.36
87.9,8.1,4.78,557,7.9,62.4
108.2,7.4,1.36,770,10,67.93
119.4,2.6,0.42,497,5.1,79.87
57.8,6.3,2.15,797,9.2,52.84
111.2,2.5,0.26,319,14,80.02
107.7,2.8,0.44,367,18.5,77.26
97.8,1.3,0.36,340,4.4,89.07
128.6,1.4,0.12,424,8.2,86.26
141.7,5.6,0.83,543,13.8,58.97
68.5,7.8,19.4,3130,12.4,47.86
67.7,6.2,15.4,3360,15.9,49.21
123.5,1.8,0.35,518,8.8,83.05
60.2,4.4,1.87,8170,16.7,52.48
112.8,1.5,0.07,360,14.4,86.56
107.2,2.9,0.88,421,5.4,77.01
111.9,6.6,1.19,430,8.8,68.53
69.5,11.5,6.57,4780,13.4,46.11
91.3,8.1,5.57,4170,6.4,62.04
72.8,2.9,1.42,13200,22,64.94
92.1,1,0.13,347,3.3,92.96
111.3,4,0.92,377,5.4,72.62
125.7,1.8,0.1,470,6.4,85.67
79.5,1.5,1.34,22300,32.3,69.84
108.6,1.3,0.13,323,3.8,91.05
112.9,1.3,0.01,309,5.8,92.06
112.5,1,0.02,312,6.3,93.18
120.1,1,0.05,218,1.2,91.14
106.2,1,0.03,322,1.9,94.01
105.8,1,0.05,333,2,93.76
130.4,1,0.02,373,5.4,88.77
70,1.3,0.21,704,6.3,81.53
108,1,0.08,344,2.2,93.04
107.3,1,0.04,352,2.4,93.72
103.6,1,0.09,397,12,89.62
1.2,18.1,17.8,18800,15.2,23.03
108.8,1,0.09,290,1,92.78
18.2,8.7,7.46,17500,6.5,31.74
87.6,1,0.12,488,5.8,92.46
120.3,1,0.05,504,3.9,91.08
62.6,1.1,0.21,581,5.4,78.18
85,1,0.34,36400,10.4,84.43
106.6,1,0.03,166,1.3,93.96
119.5,1,0.03,262,1.8,91.57
136,1.4,0.07,350,4,84.57
94.6,1,0.04,164,2,94.42
102.8,1,0.02,392,2.7,94.51
103.9,1,0.04,414,6.2,94.11
108.2,1,0.02,470,4,93.88
90.5,1.1,0.08,431,3.8,93.1
102.1,1.1,0.11,412,13,89.07
116.4,1,0.03,536,44.7,79.91
96.5,1.2,0.03,623,5,93.81
108.8,1,0.02,205,2.6,93.8
111,1,0.02,243,2.2,93.45
109.3,1,0.04,220,3.4,93.43
112.1,1,0.03,222,6.2,93.11
110.2,1,0.06,256,3.8,92.99
110.8,1,0.06,270,5.4,92.89
114.2,1.4,0.07,407,7,90.51
95.9,1.8,0.08,345,10,90.56
102.7,1,0.04,249,1,94.22
107.3,1,0.09,365,18.2,89.19
89.9,2.4,1.02,439,30.4,70.03
65.3,3,4.66,473,2.2,58.93
117.2,4.4,2.61,514,19.7,63.63
103.3,3.7,1.29,505,37.8,64.91
111.4,2.1,0.37,305,2.3,84.18
89.3,3.6,2.1,396,7.1,72.06
92,3.2,1.79,364,8.9,74.25
113.5,1.8,0.17,392,6.3,87.56
104.6,1.7,0.16,419,9.6,89.47
101.7,1.5,0.24,539,21.3,85.72
100.6,1.2,0.12,431,29,83.88
105.9,1,0.05,333,29.9,85.2
137.5,1,0.11,498,4.2,85.07
91,1.4,0.44,589,68.3,75.09
102.1,2.1,0.45,170,1.2,84.49
111.9,1,0.09,240,5.6,92.27
109.6,1,0.09,251,5.2,92.66
109.5,1,0.16,112,6.2,91.71
105.4,1,0.04,402,13.5,90.15
103.4,1,0.04,494,1420,77.06
103.4,1,0.08,487,3340,76.48
104.4,1,0.05,480,1380,76.81
113.8,1,0.06,393,5.5,92.35
100.6,1,0.06,513,2180,76.97
98.6,1.8,0.24,475,318,73.19
91.8,2.9,0.5,497,362,65.4
95.2,3.8,0.66,548,202,61.11
42,8,2.39,1510,27,35.33
72.4,2.1,1.28,847,123,57.13
96.6,4.3,1.34,742,3380,55.17
99.6,1.9,0.3,486,828,70.09
92.6,7.1,0.29,650,1460,58.65
78.6,3.2,1.12,684,1010,54.79
69.4,5.1,1.01,4200,90.6,50.12
99.4,6.8,1.28,556,252,54.35
107.6,1,0.13,394,9.9,92.39
47,4.5,2.31,669,28.6,41.14
69.9,5.3,5.79,1210,22,52
81.6,2.7,5.78,904,31.5,60.12
92.1,2.6,4.45,965,36.4,64.17
94,2.1,2.32,16500,33.8,69
108.9,1.7,0.01,501,9.4,91.05
105.9,1,0.01,434,5.5,94.34
102,1,0.02,462,30.6,86.02
84.6,2.1,2.34,876,34.3,67.86
96.4,2.4,2.11,1040,17.3,73.27
136.3,2,0.1,619,11.3,77.67
96,3,0.89,738,30,68.74
111.8,3.6,0.66,5630,51.8,62.98
102.4,1.3,0.01,350,7,93.49
85,2.3,0.9,493,151,63.42
82.2,2.4,0.94,633,25,73.3
23.7,5.2,2.83,764,13.8,37.27
62.4,2,2.46,23200,48.4,51.7
48.8,8,1.6,675,38.2,39.43
24.4,4.3,3.17,4410,26.6,32.5
101.8,1.1,0.02,534,15.9,90.39
109.2,1.2,0.01,600,16.4,89.29
98.9,1,0.03,632,7.6,94.58
109.6,1.7,0.38,848,27.6,77.52
88.1,1.8,0.21,3900,19.7,84.14
133,4.6,0.09,26600,15.6,70.05
129.6,3.7,0.05,39400,13.3,73.23
98.4,1,0.04,1100,23.1,90.63
105.3,1.1,0.01,575,6.5,94.01
96.4,1.1,0.03,860,11.3,90.41
101.9,1.4,0.05,48800,26.2,82.92
103,1,0.02,545,70,82.14
95.4,1,0.05,568,27.1,85.74
62.8,4.4,3.95,811,44.6,42.27
61.1,5.6,9.1,12100,18.5,46.64
58.1,4.5,4.83,30800,17.8,46.71
90.6,2.7,3.16,832,203,58.62
123.6,3.8,2.18,5550,20.8,63.93
95.5,2.5,1.09,40500,14.7,73.78
32.6,9.1,12.8,1400,11.7,31.67
35.4,7.8,9.86,12400,9.8,37.09
56.1,2.1,1.26,759,79.8,50.89
52.7,3.7,1.8,852,32.1,46.12
98.4,1,0.29,434,69.6,78.74
74.9,1.6,2.91,926,33,64.87
64.2,3.3,0.04,502,10.9,68.52
44.5,8.8,24.2,14500,18.6,35.79
90,1.6,1.88,1100,9.3,80.43
97.9,1,0.02,485,1410,77.65
96.4,1,0.01,492,922,77.81
92.7,1.1,0.28,541,293,75.46
103,1,0.01,452,14.9,90.84
105.7,1,0.01,519,18.1,90.56
96.4,1,0.06,485,634,77.07
99.8,1,0.02,508,125,79.5
98.1,1,0.02,506,1030,77.65
98.7,1,0.02,425,72.5,82.39
98.6,1,0.01,437,128,79.69
101.9,1,0.03,420,534,77.33
89.1,1.5,0.89,558,630,65.88
100.5,1,0.02,405,669,77.57
70.4,4.3,2.71,822,12.8,57.1
59.3,4.1,2.62,648,25.5,46.8
100.2,1,0.02,385,3240,77.58
100.2,1,0.03,413,2870,77.43
74.3,2.8,1.04,240,35.6,62.63
79.1,2.5,0.6,377,28.2,69.39
66.6,4.1,2.13,515,38.7,51.17
55.5,3.1,3.29,593,28.5,47.02
37.8,2.7,2.81,4310,15.3,46.71
110.1,1,0.05,367,14.4,89.35
97.1,1.1,0.04,393,24.6,90.27
110.7,1.6,0.01,248,2.1,91.19
100.7,1.3,0.01,292,30.8,85.06
107.3,1,0.01,260,3.6,94.16
111.9,1.6,0.03,305,52,78.34
117.5,1,0.02,336,3.2,92.17
111,1,0.02,374,1.5,93.45
97,1,0.13,26200,25.6,84.03
124.1,1,0.02,1950,4.9,90.53
100.2,1,0.01,362,2820,77.73
100.5,1,0.01,181,3.4,94.82
98.5,1,0.01,244,63.1,82.55
100.3,1,0.01,198,1550,77.73
100.7,1,0.01,185,5.6,94.81
93,1,0.01,235,22.7,90.97
102.5,1,0.01,131,21,90.89
101.2,1,0.01,133,47.4,82.43
103.5,1.5,0.01,127,15.2,88.77
88.1,1,0.18,187,14.4,87.94
80.5,1,0.32,210,14.8,83.98
74.6,1.6,0.48,310,22.5,76.71
101.7,1,0.01,76,2.5,94.75
98.5,1,0.02,325,909,77.65
98.3,1,0.03,336,1090,77.5
98.3,1,0.07,343,870,76.92
97.5,1,0.02,415,496,77.66
52.5,2,1.3,197,19,58.19
65.4,1.4,1.05,492,28.8,62.56
99.7,1,0.01,134,62.7,82.51
98.2,1,0.01,397,156,79.7
101.1,1,0.01,249,832,77.69
97.5,1,0.01,356,331,79.71
99.9,1,0.02,366,82.2,82.35
100.8,2.2,0.01,297,173,74.57
99.9,1,0.01,351,137,79.65
107.6,1,0.01,222,3.6,94.12
101.9,1,0.01,318,60.9,82.38
105.3,1.1,0.15,197,5.6,92.02
90.1,1,0.12,615,3,92.87
99.5,1,0.01,202,2,94.87
109.2,1,0.29,302,4.3,90.08
99.6,2.9,0.52,370,7.6,80.6
90.6,1.8,0.46,464,11.5,81.68
102,1,0.01,208,1,94.73
105.8,1,0.01,398,842,77.25
100.4,1,0.01,344,1280,77.72
102.2,1,0.03,352,77.2,82.06
100,1,0.06,368,113,78.9
102.4,1,0.01,339,17.4,90.89
100.8,1,0.02,369,346,79.45
103,1,0.01,402,2.6,94.64
103.9,2.5,0.13,365,114,71.33
70.1,2.1,0.43,617,121,60.39
101,1,0.05,428,75.8,81.84
100.1,1,0.08,438,1330,76.71
101.8,1,0.07,481,750,76.75
102.9,1,0.16,149,2.8,92.52
100.4,1,0.28,161,5.2,91.14
98.5,1,0.22,170,5.6,91.97
101.8,1,0.02,647,3.2,94.58
101.9,1,0.01,225,4.6,94.73
103.1,1,0.01,228,5.8,94.64
77.2,2.2,1.89,224,54.2,61.47
57.9,1.2,1.08,3550,27.6,59.61
75.1,1,0.6,19500,20.1,77.86
115.6,1.9,0.01,219,11.6,85.19
108.7,1.9,0.08,309,7.8,89.2
2.5,4.5,2.58,564,12.1,34.99
1,6.5,5.29,428,11.5,29.42
86.3,2.5,0.28,475,5,83.78
115.7,1,0.01,176,3,92.71
73.3,19.4,1.39,336,13.2,53.56
106.9,1,0.01,74,17.9,90.42
100.8,1,0.11,85,28.6,84.81
98.7,1.2,0.42,89,83.7,76.45
100.1,1,0.01,68,10.7,91.04
105.1,1,0.01,74,19.1,90.64
108,1,0.08,77,20.6,89.25
105.6,1,0.01,74,14.9,90.58
105.7,1,0.18,141,2.7,91.96
103.8,1,0.06,136,3,93.84
107.7,1,0.08,125,1.8,93.09
92.2,1,0.33,170,4.6,90.42
103.8,1,0.01,111,3.4,94.57
107.6,1,0.01,123,2.4,94.13
100.8,1,0.06,80,2.1,94.07
94.4,1,0.01,101,5.2,94.86
79.4,1.1,0.85,145,47.8,69.69
95,1,0.45,92,72.8,76.91
91.6,1.2,0.34,166,3,89.45
87.1,2.1,0.36,170,5,84.71
65.2,2.1,0.75,181,8.6,69.71
57.3,1.9,0.93,174,7.9,65.57
38.9,2.7,1.71,177,7.5,52.81
82.8,1.6,0.6,188,6.8,83.24
76.7,1.7,0.42,173,7,81.96
46.4,1.9,1.35,173,8.7,59.73
101.4,1,0.01,200,22.6,90.97
106.9,1,0.01,208,29.1,85.67
91.9,6.4,7.86,2310,8,63.53
98.5,5.9,1.96,1240,9.8,69.53
75.2,14.5,6.24,1100,10.2,49.66
99.3,7.2,5.63,1070,5.3,63.15
83,8.5,2.64,994,6.7,63.63
86.1,7.6,8.26,2170,8.1,61.27
75.2,6.2,5.9,524,21.2,54.73
72.4,7.1,7.17,495,20.5,51.7
85.7,7.2,4.37,530,12.6,59.4
81.2,4.4,3.83,254,4.9,65.53
133.6,2.9,0.54,448,6.2,73.43
80.7,5.7,4.51,864,9.9,63.37
146,2.5,0.59,959,4.8,69.63
90.6,3.5,0.5,725,5.6,78.32
55.5,10.3,2.11,1900,6.7,48.51
82,5.2,2.74,1540,27.3,58.53
104.6,1.7,0.11,221,2,90.16
85.6,7,5.02,423,9.6,62.68
116.1,4.7,1.02,554,7.5,70.1
105.1,3.6,0.19,310,27.8,72.98
94.6,5.8,2.63,976,6.9,68.57
111.6,2.1,0.15,321,5.8,86.89
109.3,3.4,0.47,391,13,74.5
101.9,1,0.06,280,34.5,85.44
101.8,1.5,0.08,307,28.6,83.13
175.5,5.3,0.68,406,26,29.22
60.5,6.8,23.6,2860,13.6,44.91
60.4,9.1,18.1,3030,16,42.87
97.7,4.3,0.32,421,205,63.49
63.4,4.2,1.69,8170,29.3,49.94
110.2,1.9,0.1,356,14.5,84.88
98.1,3.7,0.24,361,9.8,81.06
101.5,2,0.14,346,7.6,88.72
63.2,16,9.75,4260,10.9,41.62
99,5.5,6.08,3150,3.1,65.07
65.1,4.7,1.47,14300,38.8,50.36
96.4,1.2,0.1,304,3.6,92.81
121.2,2,0.18,318,16,81.08
107.3,3.8,0.31,368,4,79.17
94.8,1.5,0.76,13400,29.7,75.55
102.7,11.8,0.44,326,27.5,62.4
106.7,1,0.03,264,42.3,81.6
102.7,1,0.02,269,34.8,85.97
103.6,1,0.03,199,4.2,94.29
108.5,1.3,0.03,282,133,77.3
101.9,1,0.03,286,114,79.23
103.9,1,0.04,295,101,78.91
72.9,3.4,0.18,650,14.2,71.83
102.4,1,0.02,271,6.5,94.54
104.7,1,0.02,275,5.3,94.33
114.4,1,0.05,283,9,92.38
79.6,7.3,6.97,421,15.8,55.64
104.2,1,0.06,247,6.9,93.79
56.9,5.1,1.03,1060,44.5,44.03
107.5,1,0.12,397,6.1,92.54
118.3,1,0.16,420,4,90.01
89.1,1,0.11,432,7.7,92.86
84.2,1.9,0.2,11400,7.6,86.54
105.2,1.1,0.11,169,4,92.58
112.9,1.1,0.07,230,2,91.99
131.9,1.5,0.08,278,3.4,85.39
106,1,0.04,187,3.6,93.89
102.8,1.4,0.05,375,154,77.25
103.6,1.7,0.03,401,227,76.21
101.7,1.7,0.05,434,238,76.07
108.7,1.1,0.08,357,20.4,88.74
107.5,1.2,0.13,364,28.4,83.06
102.3,1.4,0.07,448,68,79.85
101.5,1.9,0.04,449,90,78.22
104.2,1,0.03,183,47.4,81.89
101.9,1.1,0.1,237,17.8,89.23
109.2,1,0.06,208,149,77.95
108.7,1.1,0.05,212,150,77.78
115.1,1,0.05,276,2.9,92.24
105.1,1.1,0.04,249,89.6,81.25
101.1,1.3,0.13,259,99,79.51
100.5,2.4,0.16,250,112,71.6
103.8,1,0.04,199,57.6,81.78
107.3,1.9,0.08,336,212,74.19
90.6,2.6,0.5,450,112,66.47
146.1,1,0.17,463,2,80.63
137.8,8,2.04,462,6.1,58.57
149.2,2.6,0.55,477,16.8,64.2
127.8,2.3,0.3,311,5.1,80.31
84.5,4.3,4.79,471,7.4,65.65
87.2,2.5,1.56,363,11.8,72.89
110.7,2,0.18,347,9.3,87.07
105,1.9,0.21,392,7.1,87.9
109.8,1.8,0.18,528,16.4,84.27
95.5,2.6,0.11,460,67.2,74.37
105,3.5,0.12,336,240,67.6
119.3,1.1,0.16,475,2.6,89.38
95.7,1.8,0.48,577,54.6,73.29
104,1.9,0.13,256,58.2,76.73
105.3,1.7,0.1,275,50.8,77.87
110.5,1.3,0.15,110,4.9,90.48
105.9,4.1,0.07,325,413,64.69
105.4,1.4,0.16,394,8560,73.55
104.9,1,0.1,404,5820,76.04
105.4,1,0.12,390,7140,75.71
102,1,0.09,366,52.5,81.2
101.8,1,0.06,406,4320,76.9
94,8.6,0.58,454,3070,54.32
93.1,4.5,0.62,482,3180,58.05
79.2,5.4,1.8,505,246,51.95
57.4,128,2.03,906,107,29.43
74.1,3.2,2.88,1010,119,51.17
81.1,8.1,5.92,739,251,44.19
96.6,3.3,0.28,492,79.4,69.48
84.4,2.5,0.72,819,106,63.66
70.2,4,1.74,636,398,47.75
61,4.1,2.7,730,132,40.84
58.8,4.7,1.64,1030,104,40.66
122.9,1.5,0.19,421,45.2,74.11
113.5,1.8,0.13,360,22.7,84.3
65.8,6.7,1,522,57.4,45.94
102.3,1,0.01,326,13.8,90.9
63.3,2.4,2.52,809,20.1,59.42
57.3,1.3,4.15,804,24,58.95
55.9,1.3,3.14,726,22.6,59.64
79.1,1.6,2.17,2470,32.9,68.24
111.3,1,0.01,316,10.3,89.75
106.2,1,0.04,356,18.7,90.06
120.5,1,0.03,408,25.8,82.78
99.1,1,0.01,413,111,79.68
76.9,1.9,1.57,611,81.2,63.15
87.5,1,0.51,526,16.2,83.98
117.8,1,0.11,536,27.4,82.25
78.3,1.3,0.49,568,51.1,71.37
81.5,1.2,0.38,542,45,74.32
104.7,1.3,0.04,383,18.1,89.03
83.8,1.6,0.61,502,64,71.11
78.9,1.3,0.18,512,108,72.44
21.1,5.6,1.02,561,84.5,30.52
51.1,1.6,1.07,9060,50.1,50.95
74.1,3.6,0.75,578,161,54.67
44.4,1.9,1.12,664,59.6,46.99
96.9,1.2,0.06,415,205,78.18
97.9,1,0.06,379,573,77.07
94.7,1.2,0.07,482,185,77.99
92.1,1.2,0.06,541,512,76.06
89.1,1,0.07,733,197,78.23
88,1,0.2,5580,40,82.78
80.4,1,0.19,27100,38,80.19
84.1,2.8,0.12,698,1390,66.97
98.7,1.1,0.06,365,340,78.56
91.2,1,0.08,557,312,78.37
88,1,0.11,30900,24.9,88.17
86,1,0.1,533,26.6,83.84
62.9,3.7,1.67,654,44.3,47.32
28.6,2.4,5.54,1440,34.7,37.07
16.8,2.1,4.64,15800,27.5,36.23
86.8,1.3,1.02,677,141,67.5
61.8,1.3,1.72,1060,81,56.15
78.1,1,0.82,32900,37.1,72.72
10.5,5.6,6.08,840,24.1,30.6
19.9,11.9,13.5,751,24.1,27
16.6,3.3,4.68,1180,16,36.46
60,3.6,1.31,838,184,44.01
70.6,2.1,0.75,948,744,55.97
67.5,3.2,0.45,945,546,52.03
67.4,3.8,1.43,726,114,46.87
71.5,2.6,0.89,968,561,53.61
57,1.2,0.03,302,38.8,69.06
45.4,5.4,6.53,1580,25.3,35.51
62.8,7.3,6.09,1020,22.2,45.54
65.6,1.5,2.96,1060,38.2,58.98
96.8,1,0.08,391,3630,76.79
99.4,1,0.02,388,2060,77.62
95.3,1,0.44,533,2230,72.26
101.5,1,0.02,379,245,79.41
103.6,1,0.03,461,176,79.09
89.1,1,0.17,509,361,76.84
103.3,1,0.03,350,1450,77.22
102.6,1,0.05,360,2860,76.98
107.4,1,0.03,352,941,76.75
128,1,0.01,278,4.5,89.64
106.6,1,0.02,360,222,78.9
101.8,1,0.08,404,896,76.61
94.4,1,0.37,436,2080,73
103.5,1,0.06,350,873,76.76
65.2,5.1,2.74,773,35.6,48.89
70.2,3.3,1.64,706,14.2,61.38
104.2,1,0.06,370,2680,76.69
96,1,0.05,436,4240,77.21
83.1,1.7,0.52,185,14,79.87
83.3,1,0.22,296,40.7,77.68
72.1,1.5,0.92,442,42,63.33
58.8,1.8,1.68,505,14,61.24
53.4,1.6,1.37,14400,19,59.83
94.1,1,0.04,372,565,77.29
93.4,1,0.05,441,519,77.1
99.5,1,0.02,274,154,79.52
98.8,1,0.01,283,113,79.69
99.8,1,0.02,258,14.8,90.9
99.7,1,0.01,304,24.5,91.06
99.2,1.1,0.3,380,354,75.35
98.3,1,0.02,294,36.8,86.2
93.8,1.8,0.24,600,58.2,75.97
89.7,1.1,0.13,3710,223,77
99.9,1,0.01,381,26.2,86.3
95,1,0.02,484,42,82.37
99.9,1.2,0.02,300,2360,76.81
101,1,0.03,168,14.2,90.7
100.9,1,0.04,218,4190,77.25
100.2,1.1,0.03,170,3180,77.05
95.4,1.6,0.01,268,34,83.89
101.2,1.9,0.08,149,67.2,77.66
100.7,1,0.01,155,42.3,82.46
102.7,1,0.01,146,62.3,82.32
86.9,2.2,0.13,190,20.8,83.35
80.4,2.1,0.2,181,32.2,76.08
78.9,2.7,0.28,230,36.2,71.89
98.8,1,0.01,53,9.2,94.89
98.4,2,0.02,286,5450,73.48
96.5,1.6,0.02,298,3690,75.21
95.5,1.7,0.1,294,4690,73.6
102.4,2,0.02,398,6110,73.27
70.2,3.8,0.39,168,71.5,57.44
72.5,3.6,0.49,304,34.7,62.53
99.5,1,0.01,125,7.3,94.87
100.7,1,0.01,272,2060,77.71
100.1,1,0.02,204,2200,77.59
101.7,1.5,0.02,237,2040,75.46
103.9,1,0.03,245,184,79.06
102,1,0.01,233,1850,77.63
105.1,1,0.02,273,1070,77.19
102.4,1,0.01,176,18.4,90.9
103.1,1,0.01,226,1270,77.54
102.2,1.4,0.03,97,99.2,80.45
100.2,1,0.09,316,19.2,89.87
102.8,1,0.01,164,9,94.66
99.9,3.3,0.03,209,5.8,85.16
93.3,2.6,0.14,240,17.8,82.41
90.5,1,0.16,332,34.2,83.83
103.2,1,0.01,176,29.8,86.08
108.2,1.4,0.01,338,4940,75.32
103.5,2,0.03,278,5620,73.03
101.2,1,0.05,310,795,77.09
100.4,1,0.07,304,403,76.84
102.1,1,0.03,292,4170,77.32
99.8,1,0.02,288,4740,77.6
100.1,1,0.02,311,130,79.49
97.2,1.5,0.21,216,290,74.88
92.9,5.4,0.38,199,337,61.87
96.8,1,0.07,375,474,76.93
98.6,1,0.08,348,502,76.77
96.6,1,0.09,391,1180,76.64
101.4,2.3,0.21,224,18.5,82.71
73.9,4.1,2.02,247,17.1,61.21
70.3,4,2.03,269,16.2,58.74
94.9,1,0.1,3500,7.7,93.48
93.4,1,0.03,356,3.2,94.5
96,1,0.03,354,2.8,94.61
18,5.2,3.98,492,15.8,34.49
31.7,2.1,3.43,16000,16.9,46.06
57.4,1,1.57,36100,17.8,63.28
110.5,1.8,0.04,228,14.8,86.13
104.2,2.7,0.09,296,10.9,82.44
18.1,4.9,4.16,529,10.5,34.1
12,10.3,7.23,603,14,26.43
67.5,2.1,0.5,392,20.8,69.27
126.9,1,0.01,188,2.8,89.96
85.8,5.6,0.88,293,11.7,67.44
94.7,1,0.05,120,7.2,94.28
58.2,2,1.1,183,22,61.17
43.7,3,1.65,179,42.7,41.19
103.2,1,0.01,135,2.8,94.63
99.2,1,0.01,114,7.4,94.88
88.9,1.3,0.36,134,11.2,84.66
104.2,1,0.01,102,3.6,94.54
92.1,1,0.14,142,15.2,89.03
98.3,1,0.11,138,9.1,93.45
109.6,1.4,0.24,190,6.4,89.03
74.4,3.6,1.34,267,21.9,64.04
105.5,1.4,0.02,156,9.3,92.63
106.3,1,0.03,170,6.2,94
101,1.2,0.06,83,13.9,89.47
94.8,1.2,0.01,113,7.3,94.08
23,4.2,4.87,2320,12.1,35.04
28,4.1,2.31,220,39.5,35.24
113.9,1.3,0.39,168,7.9,86.9
73.5,1.9,0.41,193,8.1,79.25
25.1,5.2,3.1,314,20.1,37.22
27.1,5.3,5.34,330,28.9,30.11
12.8,9.5,5.57,448,20.7,27.34
39.6,8,4.14,310,38.9,32
23.1,4.7,2.95,331,20,36.87
18.8,6.6,5.1,354,18.8,31.23
105.6,1,0.01,218,9,94.38
82.4,1,0.01,208,2.7,92.66
90.9,5.3,6.85,2560,8.8,65.13
84.3,7.4,2.54,1420,34.1,56.56
94.6,9.5,4.08,1160,10.1,59.16
101,5,3.87,960,5.7,67.6
78.1,4.9,2.06,970,7.9,66.36
87.5,9.1,7.85,2370,8.6,60.41
77,5.3,4.05,435,10.8,59.09
62,18.4,4.87,434,58.7,33.17
82,5.3,3.94,456,17.3,61.44
85.2,4.3,1.55,302,5,70.49
101.2,3.1,0.33,415,6.1,81.81
90.2,3.2,2.05,663,6.6,73.59
95.6,1.9,0.93,647,2.6,81.61
75,2.3,0.42,568,4.9,78.39
86.2,3.2,1.03,880,5.7,74.7
87.9,2.8,1.33,1240,11.8,72.2
98.7,1.4,0.25,198,2.6,89.97
88.4,3,2.96,407,3.6,72.62
89.8,2.2,1.99,465,4,77.65
95.5,2,0.99,412,3.6,80.85
88.1,3,0.46,518,3.7,80.11
106.4,1.7,0.1,289,5,90.09
90.1,3.2,0.32,336,9.5,81.26
101.8,1.1,0.01,230,67.6,82
104.8,1.6,0.04,248,67,79.22
106.1,4.8,1.25,414,40.8,58.95
60.8,10.6,24.1,2530,20.7,42.23
74,4.9,16.5,1760,11.2,55.31
91,2.3,0.22,373,154,70.99
71.9,3.6,0.65,1900,144,53.9
105.8,2.4,0.06,329,11.8,83.93
100.1,2.8,0.28,272,10,83.63
100.6,3.3,0.24,275,7.2,82.24
76.1,6.3,6.77,3490,10.6,54.97
94.5,4.4,4.16,2570,5.6,67.7
99.8,4,0.54,810,39.3,68.31
100.3,2,0.03,210,31.6,81.81
98.1,2.9,0.03,197,85.6,74.34
96.5,3.4,0.3,202,121,66.05
95.8,4.1,0.33,319,162,63.75
97.2,3.8,1.15,209,68,61.4
102.1,1.4,0.01,241,208,77.9
103.1,1.2,0.01,234,60.5,81.49
99.7,1,0.01,184,17.5,91.06
101.1,1.3,0.03,278,59.1,80.94
97.8,1.4,0.01,274,55.1,80.95
103.1,1,0.01,288,33.1,86.08
81,2.6,0.15,445,64.5,71.07
111.2,1,0.05,329,11,89.17
107.6,1,0.04,339,6.5,93.68
107.6,1.2,0.12,407,12,87.94
8.5,9.4,22.1,11400,19,26.31
109,1,0.1,263,1.6,92.61
77,12.3,17.4,17400,27,46.22
94.1,2.3,0.08,395,23.7,84.55
98.9,1.8,0.05,403,16.8,87.18
82.2,1.9,0.12,433,11.7,83.45
54.9,2.9,0.24,17700,14.4,62.41
93,1.7,0.04,170,3,91.44
105.7,1.8,0.09,268,2.6,89.89
121.6,2.5,0.09,361,7.7,83.89
